id,ling_id,property_id,value,group_id,creator_id
40206,10,6,0,group_2,user_1_5
40207,10,13,4,group_2,user_1_5
40208,5,19,3,group_2,user_1_5
40209,2,34,0,group_2,user_1_6
40210,2,6,4,group_2,user_1_1
40211,2,10,0,group_2,user_1_6
40212,23,14,4,group_2,user_1_3
40213,35,37,0,group_2,user_1_9
40214,21,37,1,group_2,user_1_6
40215,49,5,0,group_2,user_1_7
40216,49,34,4,group_2,user_1_6
40217,11,23,2,group_2,user_1_0
40218,35,10,4,group_2,user_1_7
40219,1,30,1,group_2,user_1_7
40220,45,5,1,group_2,user_1_1
40221,43,13,4,group_2,user_1_5
40222,11,34,2,group_2,user_1_8
40223,49,23,1,group_2,user_1_9
40224,16,23,2,group_2,user_1_3
40225,39,6,3,group_2,user_1_1
40226,14,13,2,group_2,user_1_5
40227,21,8,3,group_2,user_1_1
40228,43,37,1,group_2,user_1_4
40229,27,20,4,group_2,user_1_0
40230,10,34,2,group_2,user_1_1
40231,27,6,4,group_2,user_1_9
40232,21,37,4,group_2,user_1_8
40236,14,30,1,group_2,user_1_7
40237,44,8,0,group_2,user_1_5
40238,10,34,1,group_2,user_1_2
40239,27,13,2,group_2,user_1_9
40240,21,5,4,group_2,user_1_6
40241,49,19,0,group_2,user_1_0
40242,21,37,2,group_2,user_1_9
40244,44,10,4,group_2,user_1_0
40245,7,5,1,group_2,user_1_3
40246,45,19,3,group_2,user_1_8
40249,7,6,2,group_2,user_1_0
40250,21,34,0,group_2,user_1_1
40251,2,5,3,group_2,user_1_6
40252,5,30,4,group_2,user_1_4
40253,49,6,2,group_2,user_1_6
40255,2,30,4,group_2,user_1_5
40256,27,6,1,group_2,user_1_5
40257,7,5,4,group_2,user_1_6
40258,37,37,1,group_2,user_1_8
40259,49,30,2,group_2,user_1_7
40261,43,37,3,group_2,user_1_5
40262,37,5,3,group_2,user_1_9
40263,1,6,0,group_2,user_1_9
40264,2,23,4,group_2,user_1_2
40265,16,19,2,group_2,user_1_7
40266,35,13,4,group_2,user_1_9
40267,1,13,0,group_2,user_1_8
40271,21,34,4,group_2,user_1_4
40272,21,14,4,group_2,user_1_1
40273,37,34,1,group_2,user_1_4
40274,37,8,1,group_2,user_1_9
40275,2,20,1,group_2,user_1_4
40277,45,19,4,group_2,user_1_1
40278,49,5,3,group_2,user_1_1
40279,7,10,3,group_2,user_1_1
40280,1,8,3,group_2,user_1_8
40281,10,8,1,group_2,user_1_5
40282,28,8,3,group_2,user_1_5
40284,44,14,3,group_2,user_1_9
40285,11,19,0,group_2,user_1_5
40286,2,6,0,group_2,user_1_7
40287,27,37,4,group_2,user_1_6
40290,23,23,1,group_2,user_1_2
40291,37,10,2,group_2,user_1_7
40292,26,23,2,group_2,user_1_3
40293,39,20,1,group_2,user_1_7
40294,27,34,2,group_2,user_1_1
40295,5,14,1,group_2,user_1_8
40296,16,20,0,group_2,user_1_1
40297,10,6,2,group_2,user_1_1
40300,26,14,4,group_2,user_1_9
40301,39,23,2,group_2,user_1_5
40303,7,20,4,group_2,user_1_2
40304,16,30,2,group_2,user_1_6
40306,2,10,2,group_2,user_1_9
40307,44,23,4,group_2,user_1_8
40308,49,34,3,group_2,user_1_9
40309,23,10,4,group_2,user_1_6
40311,44,6,3,group_2,user_1_3
40312,35,30,2,group_2,user_1_2
40313,1,5,1,group_2,user_1_2
40314,5,6,4,group_2,user_1_1
40315,7,5,3,group_2,user_1_1
40316,2,10,4,group_2,user_1_1
40317,5,6,3,group_2,user_1_6
40319,1,8,4,group_2,user_1_0
40322,14,5,4,group_2,user_1_8
40324,39,8,2,group_2,user_1_9
40325,5,37,3,group_2,user_1_8
40326,14,13,0,group_2,user_1_4
40327,27,30,4,group_2,user_1_7
40329,11,8,3,group_2,user_1_0
40331,23,8,1,group_2,user_1_7
40332,10,34,3,group_2,user_1_5
40333,35,19,0,group_2,user_1_5
40334,7,37,1,group_2,user_1_6
40335,39,13,0,group_2,user_1_2
40336,7,14,3,group_2,user_1_0
40338,39,20,0,group_2,user_1_0
40339,39,8,0,group_2,user_1_6
40340,5,23,2,group_2,user_1_7
40342,49,23,2,group_2,user_1_0
40343,35,6,0,group_2,user_1_5
40345,45,19,2,group_2,user_1_3
40346,21,5,0,group_2,user_1_8
40347,37,30,1,group_2,user_1_6
40348,35,6,1,group_2,user_1_4
40349,49,19,2,group_2,user_1_7
40350,45,14,1,group_2,user_1_6
40351,10,8,4,group_2,user_1_6
40352,10,6,4,group_2,user_1_0
40353,27,23,0,group_2,user_1_9
40354,49,10,4,group_2,user_1_5
40355,45,20,0,group_2,user_1_7
40356,28,30,3,group_2,user_1_3
40357,43,30,4,group_2,user_1_0
40358,37,5,0,group_2,user_1_4
40359,16,37,1,group_2,user_1_6
40360,10,13,2,group_2,user_1_5
40361,5,23,4,group_2,user_1_0
40362,45,6,4,group_2,user_1_8
40363,1,6,3,group_2,user_1_1
40364,5,5,1,group_2,user_1_6
40365,44,8,1,group_2,user_1_9
40366,26,10,4,group_2,user_1_1
40367,49,30,3,group_2,user_1_1
40369,21,14,3,group_2,user_1_3
40371,1,23,2,group_2,user_1_6
40373,23,10,0,group_2,user_1_5
40374,49,20,1,group_2,user_1_5
40375,35,5,2,group_2,user_1_0
40377,23,8,4,group_2,user_1_2
40378,10,8,2,group_2,user_1_6
40379,21,30,4,group_2,user_1_8
40380,23,5,1,group_2,user_1_1
40381,39,6,1,group_2,user_1_3
40382,2,23,3,group_2,user_1_3
40383,39,20,2,group_2,user_1_1
40385,37,23,4,group_2,user_1_5
40386,14,19,3,group_2,user_1_1
40388,5,8,0,group_2,user_1_4
40389,28,14,4,group_2,user_1_6
40391,28,10,0,group_2,user_1_5
40392,35,5,3,group_2,user_1_6
40393,43,6,4,group_2,user_1_4
40396,44,14,1,group_2,user_1_1
40397,7,8,4,group_2,user_1_6
40399,27,37,2,group_2,user_1_3
40400,11,6,0,group_2,user_1_9
40401,21,20,2,group_2,user_1_5
40402,28,30,0,group_2,user_1_7
40403,26,30,2,group_2,user_1_8
40405,21,6,2,group_2,user_1_5
40407,49,20,3,group_2,user_1_1
40411,1,23,4,group_2,user_1_9
40412,2,13,1,group_2,user_1_6
40413,21,19,3,group_2,user_1_5
40414,37,5,4,group_2,user_1_5
40416,16,13,0,group_2,user_1_3
40417,45,8,1,group_2,user_1_3
40419,43,13,3,group_2,user_1_8
40420,23,6,1,group_2,user_1_8
40421,27,10,0,group_2,user_1_6
40422,27,37,3,group_2,user_1_0
40423,27,5,0,group_2,user_1_4
40424,7,37,2,group_2,user_1_5
40426,23,20,4,group_2,user_1_1
40428,45,20,2,group_2,user_1_0
40429,39,14,0,group_2,user_1_9
40430,27,13,1,group_2,user_1_0
40431,10,23,0,group_2,user_1_7
40432,37,5,1,group_2,user_1_6
40433,2,8,1,group_2,user_1_1
40434,11,13,2,group_2,user_1_6
40437,7,34,2,group_2,user_1_4
40439,21,8,2,group_2,user_1_0
40440,26,13,1,group_2,user_1_0
40441,49,8,2,group_2,user_1_0
40442,23,34,3,group_2,user_1_3
40443,44,8,2,group_2,user_1_9
40444,43,6,0,group_2,user_1_4
40446,39,14,4,group_2,user_1_5
40447,28,37,4,group_2,user_1_6
40449,5,34,3,group_2,user_1_4
40451,26,23,3,group_2,user_1_2
40452,23,34,4,group_2,user_1_6
40453,2,8,0,group_2,user_1_9
40454,23,5,3,group_2,user_1_8
40455,26,30,1,group_2,user_1_8
40456,1,20,3,group_2,user_1_8
40459,21,13,3,group_2,user_1_1
40460,16,8,1,group_2,user_1_1
40461,14,23,0,group_2,user_1_9
40462,2,34,2,group_2,user_1_6
40464,28,34,0,group_2,user_1_4
40465,35,6,2,group_2,user_1_8
40466,27,37,0,group_2,user_1_9
40469,39,6,2,group_2,user_1_2
40470,49,34,1,group_2,user_1_3
40471,37,8,3,group_2,user_1_9
40472,28,37,1,group_2,user_1_0
40473,14,20,1,group_2,user_1_1
40474,45,10,3,group_2,user_1_0
40475,44,30,4,group_2,user_1_4
40476,39,8,1,group_2,user_1_3
40478,49,10,1,group_2,user_1_7
40480,28,13,3,group_2,user_1_6
40482,39,37,3,group_2,user_1_7
40485,14,8,4,group_2,user_1_8
40486,27,34,4,group_2,user_1_8
40488,37,5,2,group_2,user_1_2
40490,10,13,3,group_2,user_1_8
40491,7,37,3,group_2,user_1_2
40492,39,20,4,group_2,user_1_1
40493,5,8,1,group_2,user_1_9
40495,2,10,3,group_2,user_1_5
40496,11,19,2,group_2,user_1_2
40504,26,8,2,group_2,user_1_5
40506,16,34,1,group_2,user_1_6
40509,35,14,0,group_2,user_1_2
40510,21,37,3,group_2,user_1_1
40511,45,23,1,group_2,user_1_0
40512,43,14,2,group_2,user_1_7
40515,5,30,2,group_2,user_1_3
40517,23,14,1,group_2,user_1_6
40519,11,23,0,group_2,user_1_9
40520,1,6,1,group_2,user_1_6
40523,10,20,3,group_2,user_1_4
40526,14,34,1,group_2,user_1_5
40528,10,13,0,group_2,user_1_0
40529,37,34,3,group_2,user_1_0
40530,37,20,0,group_2,user_1_8
40531,44,37,0,group_2,user_1_8
40532,27,6,2,group_2,user_1_1
40533,5,19,1,group_2,user_1_6
40535,5,8,4,group_2,user_1_3
40538,5,37,2,group_2,user_1_1
40539,43,8,2,group_2,user_1_0
40542,11,30,4,group_2,user_1_5
40547,37,20,4,group_2,user_1_6
40548,10,23,1,group_2,user_1_7
40550,7,10,1,group_2,user_1_9
40551,21,10,0,group_2,user_1_0
40552,23,19,4,group_2,user_1_1
40553,2,19,3,group_2,user_1_5
40554,27,23,2,group_2,user_1_6
40555,44,34,0,group_2,user_1_3
40556,5,23,1,group_2,user_1_6
40560,2,19,1,group_2,user_1_4
40564,28,20,1,group_2,user_1_6
40565,37,20,3,group_2,user_1_0
40567,26,13,2,group_2,user_1_0
40569,11,20,1,group_2,user_1_5
40570,14,10,2,group_2,user_1_2
40571,28,19,1,group_2,user_1_2
40573,10,30,1,group_2,user_1_4
40575,1,14,0,group_2,user_1_9
40576,16,14,2,group_2,user_1_7
40577,1,8,0,group_2,user_1_0
40578,23,34,1,group_2,user_1_6
40579,28,13,1,group_2,user_1_6
40580,23,19,3,group_2,user_1_9
40582,37,14,3,group_2,user_1_3
40583,7,14,2,group_2,user_1_5
40584,23,8,0,group_2,user_1_1
40587,43,37,2,group_2,user_1_0
40589,23,23,3,group_2,user_1_7
40590,45,34,3,group_2,user_1_5
40591,16,34,0,group_2,user_1_4
40592,35,8,1,group_2,user_1_8
40593,27,14,0,group_2,user_1_4
40594,44,6,0,group_2,user_1_4
40595,49,14,3,group_2,user_1_3
40596,44,34,2,group_2,user_1_8
40597,21,10,1,group_2,user_1_9
40599,27,14,4,group_2,user_1_7
40601,43,14,0,group_2,user_1_7
40603,39,5,2,group_2,user_1_2
40606,1,20,0,group_2,user_1_2
40608,23,30,2,group_2,user_1_6
40610,39,8,3,group_2,user_1_9
40611,1,34,0,group_2,user_1_3
40612,37,34,2,group_2,user_1_6
40613,35,23,4,group_2,user_1_8
40614,28,37,3,group_2,user_1_1
40615,45,14,2,group_2,user_1_2
40619,27,10,2,group_2,user_1_5
40620,27,8,1,group_2,user_1_4
40621,28,19,3,group_2,user_1_9
40622,35,10,0,group_2,user_1_8
40624,27,6,0,group_2,user_1_2
40626,49,19,3,group_2,user_1_1
40627,11,20,0,group_2,user_1_1
40628,2,19,0,group_2,user_1_7
40629,5,5,0,group_2,user_1_7
40631,11,6,1,group_2,user_1_1
40632,5,5,2,group_2,user_1_5
40635,44,8,4,group_2,user_1_1
40637,7,10,4,group_2,user_1_3
40638,7,6,0,group_2,user_1_1
40641,26,13,4,group_2,user_1_3
40642,39,23,1,group_2,user_1_7
40644,16,6,1,group_2,user_1_5
40645,14,8,3,group_2,user_1_1
40647,10,10,0,group_2,user_1_9
40648,23,14,2,group_2,user_1_7
40650,1,23,0,group_2,user_1_2
40652,27,8,0,group_2,user_1_7
40653,2,6,2,group_2,user_1_4
40656,26,5,1,group_2,user_1_5
40659,7,14,1,group_2,user_1_8
40661,1,37,0,group_2,user_1_7
40662,1,34,2,group_2,user_1_5
40664,28,6,3,group_2,user_1_2
40665,44,20,4,group_2,user_1_9
40672,16,14,1,group_2,user_1_2
40676,26,23,4,group_2,user_1_7
40678,35,37,1,group_2,user_1_4
40679,10,37,3,group_2,user_1_5
40680,1,23,3,group_2,user_1_4
40682,14,30,2,group_2,user_1_2
40683,14,8,0,group_2,user_1_1
40685,14,30,0,group_2,user_1_4
40687,44,14,2,group_2,user_1_4
40689,14,13,4,group_2,user_1_7
40691,5,30,0,group_2,user_1_1
40693,45,8,0,group_2,user_1_1
40696,28,20,4,group_2,user_1_2
40698,26,20,1,group_2,user_1_9
40700,14,6,3,group_2,user_1_4
40703,35,6,3,group_2,user_1_9
40704,16,30,1,group_2,user_1_5
40706,45,5,4,group_2,user_1_2
40710,37,19,3,group_2,user_1_7
40713,11,5,3,group_2,user_1_7
40714,39,30,3,group_2,user_1_7
40715,11,10,4,group_2,user_1_3
40717,28,8,1,group_2,user_1_6
40718,35,37,4,group_2,user_1_6
40719,44,37,1,group_2,user_1_2
40721,37,10,1,group_2,user_1_2
40725,21,34,3,group_2,user_1_6
40728,10,14,4,group_2,user_1_3
40730,21,13,4,group_2,user_1_7
40732,26,14,3,group_2,user_1_6
40733,5,8,2,group_2,user_1_9
40737,1,19,4,group_2,user_1_8
40739,5,13,1,group_2,user_1_3
40740,14,14,4,group_2,user_1_7
40742,1,20,4,group_2,user_1_9
40743,28,5,3,group_2,user_1_5
40744,16,8,2,group_2,user_1_7
40746,10,10,4,group_2,user_1_2
40748,35,20,1,group_2,user_1_8
40749,16,30,3,group_2,user_1_7
40751,43,14,1,group_2,user_1_4
40756,11,10,0,group_2,user_1_1
40758,28,30,1,group_2,user_1_8
40759,39,34,3,group_2,user_1_3
40761,28,14,0,group_2,user_1_0
40763,5,5,4,group_2,user_1_1
40765,28,37,2,group_2,user_1_8
40768,5,8,3,group_2,user_1_1
40769,45,6,1,group_2,user_1_3
40770,11,37,3,group_2,user_1_6
40773,37,6,0,group_2,user_1_4
40775,1,13,3,group_2,user_1_1
40776,2,19,2,group_2,user_1_2
40777,7,6,4,group_2,user_1_8
40781,7,6,1,group_2,user_1_1
40782,21,6,4,group_2,user_1_6
40783,23,10,3,group_2,user_1_8
40784,45,30,3,group_2,user_1_8
40788,2,20,2,group_2,user_1_4
40789,16,6,4,group_2,user_1_1
40790,1,5,3,group_2,user_1_9
40793,26,14,1,group_2,user_1_9
40794,39,10,2,group_2,user_1_3
40795,5,14,3,group_2,user_1_3
40796,21,5,1,group_2,user_1_2
40802,21,30,3,group_2,user_1_1
40805,43,34,0,group_2,user_1_3
40809,45,8,4,group_2,user_1_7
40810,44,6,2,group_2,user_1_2
40812,39,13,4,group_2,user_1_9
40814,27,34,1,group_2,user_1_9
40815,5,34,4,group_2,user_1_0
40819,16,6,3,group_2,user_1_0
40820,10,20,1,group_2,user_1_0
40821,28,10,2,group_2,user_1_7
40824,27,34,0,group_2,user_1_3
40827,1,30,3,group_2,user_1_0
40836,45,8,2,group_2,user_1_4
40837,11,34,4,group_2,user_1_1
40841,10,5,4,group_2,user_1_8
40843,45,5,2,group_2,user_1_4
40845,27,23,3,group_2,user_1_1
40846,1,14,1,group_2,user_1_8
40847,7,23,4,group_2,user_1_0
40848,5,13,3,group_2,user_1_2
40850,2,37,1,group_2,user_1_0
40852,2,5,2,group_2,user_1_3
40853,43,23,2,group_2,user_1_3
40854,11,37,4,group_2,user_1_4
40855,39,37,1,group_2,user_1_2
40858,43,19,0,group_2,user_1_3
40862,35,14,2,group_2,user_1_1
40863,14,20,2,group_2,user_1_1
40864,2,5,4,group_2,user_1_8
40865,45,14,0,group_2,user_1_8
40866,23,13,2,group_2,user_1_5
40868,5,30,3,group_2,user_1_3
40870,10,30,4,group_2,user_1_2
40871,14,23,3,group_2,user_1_9
40872,1,19,3,group_2,user_1_0
40874,7,37,0,group_2,user_1_3
40876,26,37,2,group_2,user_1_8
40879,27,13,4,group_2,user_1_0
40880,37,19,2,group_2,user_1_7
40883,5,13,4,group_2,user_1_1
40885,35,8,3,group_2,user_1_5
40887,11,8,4,group_2,user_1_4
40888,35,30,4,group_2,user_1_4
40889,49,8,1,group_2,user_1_8
40890,16,8,3,group_2,user_1_4
40891,37,6,1,group_2,user_1_4
40892,45,34,0,group_2,user_1_5
40894,16,13,1,group_2,user_1_9
40895,44,5,0,group_2,user_1_1
40902,11,37,0,group_2,user_1_4
40903,43,5,2,group_2,user_1_9
40909,5,34,1,group_2,user_1_9
40910,49,23,4,group_2,user_1_6
40911,7,19,2,group_2,user_1_4
40913,49,14,4,group_2,user_1_5
40916,28,5,0,group_2,user_1_6
40918,43,8,3,group_2,user_1_5
40919,49,8,4,group_2,user_1_9
40920,21,5,3,group_2,user_1_1
40921,1,30,4,group_2,user_1_3
40922,5,19,2,group_2,user_1_5
40923,23,5,4,group_2,user_1_6
40925,35,19,1,group_2,user_1_8
40926,27,30,2,group_2,user_1_3
40927,43,19,4,group_2,user_1_4
40928,39,34,4,group_2,user_1_5
40929,14,6,2,group_2,user_1_4
40932,16,37,0,group_2,user_1_6
40934,14,37,0,group_2,user_1_1
40936,28,19,0,group_2,user_1_2
40937,10,14,1,group_2,user_1_6
40938,14,6,1,group_2,user_1_7
40939,45,20,1,group_2,user_1_9
40940,28,19,2,group_2,user_1_8
40944,43,19,3,group_2,user_1_6
40946,37,30,2,group_2,user_1_0
40947,49,6,3,group_2,user_1_4
40948,43,10,4,group_2,user_1_3
40951,11,23,1,group_2,user_1_9
40953,43,5,4,group_2,user_1_2
40955,35,20,2,group_2,user_1_1
40956,43,19,1,group_2,user_1_5
40958,11,37,1,group_2,user_1_8
40959,37,8,0,group_2,user_1_2
40960,26,23,0,group_2,user_1_4
40961,35,8,2,group_2,user_1_2
40963,11,30,1,group_2,user_1_7
40964,35,13,0,group_2,user_1_3
40968,1,34,1,group_2,user_1_3
40969,37,23,2,group_2,user_1_3
40970,27,6,3,group_2,user_1_5
40971,23,23,0,group_2,user_1_1
40972,16,10,1,group_2,user_1_0
40973,43,30,1,group_2,user_1_1
40975,39,34,2,group_2,user_1_7
40976,11,14,0,group_2,user_1_1
40979,21,6,3,group_2,user_1_7
40981,35,23,1,group_2,user_1_2
40987,27,20,3,group_2,user_1_9
40989,43,34,2,group_2,user_1_6
40990,26,8,4,group_2,user_1_3
40994,11,5,2,group_2,user_1_9
40996,45,23,2,group_2,user_1_9
40997,7,23,2,group_2,user_1_0
40998,5,6,1,group_2,user_1_9
41000,11,5,0,group_2,user_1_2
41002,21,6,0,group_2,user_1_7
41003,16,13,2,group_2,user_1_0
41005,26,37,3,group_2,user_1_6
41007,23,6,0,group_2,user_1_0
41008,28,6,1,group_2,user_1_4
41009,14,34,3,group_2,user_1_8
41010,28,8,4,group_2,user_1_8
41011,44,30,0,group_2,user_1_3
41017,28,5,2,group_2,user_1_0
41018,2,20,0,group_2,user_1_5
41022,2,8,4,group_2,user_1_4
41025,23,20,1,group_2,user_1_7
41028,45,30,0,group_2,user_1_6
41030,2,14,4,group_2,user_1_2
41032,39,34,0,group_2,user_1_1
41035,44,23,2,group_2,user_1_6
41036,14,30,4,group_2,user_1_1
41037,11,6,4,group_2,user_1_3
41038,37,34,0,group_2,user_1_1
41041,21,19,2,group_2,user_1_5
41042,49,37,4,group_2,user_1_3
41045,1,13,4,group_2,user_1_3
41046,26,6,0,group_2,user_1_5
41050,1,19,0,group_2,user_1_7
41051,43,10,2,group_2,user_1_9
41053,45,37,3,group_2,user_1_6
41055,10,34,4,group_2,user_1_8
41059,44,20,3,group_2,user_1_2
41061,21,8,1,group_2,user_1_7
41062,10,19,2,group_2,user_1_6
41064,23,19,0,group_2,user_1_1
41066,21,8,4,group_2,user_1_9
41068,10,14,3,group_2,user_1_5
41071,49,14,0,group_2,user_1_7
41073,43,6,1,group_2,user_1_6
41076,45,37,1,group_2,user_1_4
41078,44,13,4,group_2,user_1_0
41081,14,13,1,group_2,user_1_5
41083,39,19,4,group_2,user_1_9
41087,26,34,4,group_2,user_1_1
41089,10,5,0,group_2,user_1_7
41090,11,13,1,group_2,user_1_8
41093,5,10,4,group_2,user_1_0
41095,43,23,3,group_2,user_1_9
41097,39,6,4,group_2,user_1_6
41099,23,13,3,group_2,user_1_5
41100,11,10,2,group_2,user_1_8
41102,11,10,3,group_2,user_1_6
41110,14,8,2,group_2,user_1_8
41112,10,10,1,group_2,user_1_8
41113,10,20,2,group_2,user_1_6
41114,14,19,1,group_2,user_1_7
41119,10,14,0,group_2,user_1_0
41120,39,30,0,group_2,user_1_9
41121,2,14,1,group_2,user_1_4
41125,39,10,4,group_2,user_1_4
41127,43,30,3,group_2,user_1_7
41129,44,10,2,group_2,user_1_5
41130,49,10,0,group_2,user_1_0
41133,2,6,3,group_2,user_1_1
41134,43,30,2,group_2,user_1_8
41135,21,8,0,group_2,user_1_4
41137,5,34,0,group_2,user_1_2
41138,7,30,2,group_2,user_1_9
41139,7,10,2,group_2,user_1_6
41140,35,23,2,group_2,user_1_4
41143,26,37,4,group_2,user_1_0
41145,27,37,1,group_2,user_1_4
41147,14,37,4,group_2,user_1_0
41149,1,6,4,group_2,user_1_4
41154,23,30,0,group_2,user_1_0
41155,1,10,2,group_2,user_1_1
41158,10,20,4,group_2,user_1_6
41163,21,23,2,group_2,user_1_3
41165,16,5,3,group_2,user_1_8
41166,16,23,0,group_2,user_1_3
41170,16,23,3,group_2,user_1_9
41173,14,8,1,group_2,user_1_0
41177,1,13,1,group_2,user_1_3
41179,11,23,3,group_2,user_1_8
41180,39,20,3,group_2,user_1_6
41189,2,8,2,group_2,user_1_9
41191,23,23,4,group_2,user_1_3
41192,44,14,4,group_2,user_1_8
41196,44,10,1,group_2,user_1_6
41197,43,5,1,group_2,user_1_8
41198,43,20,1,group_2,user_1_6
41199,27,14,1,group_2,user_1_0
41202,35,30,3,group_2,user_1_2
41205,26,19,3,group_2,user_1_4
41206,45,13,2,group_2,user_1_4
41210,39,14,3,group_2,user_1_8
41211,44,20,2,group_2,user_1_9
41213,28,13,0,group_2,user_1_2
41215,35,14,4,group_2,user_1_9
41217,7,19,4,group_2,user_1_5
41219,21,23,1,group_2,user_1_3
41220,7,19,1,group_2,user_1_9
41222,14,10,1,group_2,user_1_3
41224,5,5,3,group_2,user_1_4
41225,5,37,4,group_2,user_1_2
41226,43,20,0,group_2,user_1_2
41227,14,5,0,group_2,user_1_3
41230,7,8,2,group_2,user_1_0
41231,21,30,0,group_2,user_1_3
41232,1,37,1,group_2,user_1_8
41233,45,6,3,group_2,user_1_3
41234,35,13,1,group_2,user_1_4
41236,11,13,0,group_2,user_1_6
41238,26,10,0,group_2,user_1_4
41245,39,19,2,group_2,user_1_0
41246,37,6,4,group_2,user_1_2
41248,28,34,4,group_2,user_1_4
41249,27,20,0,group_2,user_1_9
41251,45,13,1,group_2,user_1_8
41252,39,5,1,group_2,user_1_2
41254,7,8,0,group_2,user_1_4
41258,37,10,4,group_2,user_1_6
41259,49,20,4,group_2,user_1_4
41263,26,6,3,group_2,user_1_8
41267,35,37,2,group_2,user_1_8
41268,7,19,0,group_2,user_1_7
41272,43,30,0,group_2,user_1_4
41279,39,30,2,group_2,user_1_1
41284,43,10,0,group_2,user_1_3
41286,45,37,4,group_2,user_1_0
41287,44,34,1,group_2,user_1_5
41291,5,23,0,group_2,user_1_1
41292,2,5,0,group_2,user_1_9
41300,26,6,1,group_2,user_1_6
41306,16,13,4,group_2,user_1_0
41307,49,13,0,group_2,user_1_6
41309,43,13,2,group_2,user_1_2
41313,35,34,4,group_2,user_1_3
41317,2,20,3,group_2,user_1_4
41322,43,14,3,group_2,user_1_1
41324,10,30,0,group_2,user_1_8
41326,44,13,2,group_2,user_1_6
41329,26,30,3,group_2,user_1_2
41333,21,19,4,group_2,user_1_9
41338,37,23,3,group_2,user_1_7
41341,16,10,0,group_2,user_1_4
41344,26,34,0,group_2,user_1_5
41349,14,5,3,group_2,user_1_9
41351,44,10,3,group_2,user_1_5
41354,2,5,1,group_2,user_1_6
41357,45,19,0,group_2,user_1_8
41360,10,23,3,group_2,user_1_5
41367,44,8,3,group_2,user_1_2
41368,45,14,4,group_2,user_1_7
41371,11,8,2,group_2,user_1_4
41374,49,37,0,group_2,user_1_3
41380,26,20,4,group_2,user_1_6
41382,11,10,1,group_2,user_1_3
41384,14,6,0,group_2,user_1_8
41386,16,37,2,group_2,user_1_5
41389,16,19,1,group_2,user_1_3
41390,2,37,4,group_2,user_1_9
41394,11,34,0,group_2,user_1_1
41398,14,14,3,group_2,user_1_4
41400,10,8,0,group_2,user_1_5
41403,5,14,0,group_2,user_1_6
41404,28,6,4,group_2,user_1_4
41407,2,37,0,group_2,user_1_8
41416,37,23,0,group_2,user_1_0
41417,21,10,3,group_2,user_1_8
41421,1,10,0,group_2,user_1_7
41427,35,23,0,group_2,user_1_1
41429,1,19,1,group_2,user_1_4
41433,26,8,1,group_2,user_1_7
41434,39,10,3,group_2,user_1_9
41435,26,37,1,group_2,user_1_2
41436,35,19,4,group_2,user_1_1
41439,26,10,2,group_2,user_1_4
41445,44,20,0,group_2,user_1_1
41446,49,14,2,group_2,user_1_3
41450,45,10,4,group_2,user_1_3
41455,35,5,4,group_2,user_1_8
41456,10,23,4,group_2,user_1_1
41464,49,13,1,group_2,user_1_7
41465,16,20,4,group_2,user_1_9
41468,16,14,4,group_2,user_1_3
41470,44,37,2,group_2,user_1_6
41473,16,10,3,group_2,user_1_1
41474,14,34,0,group_2,user_1_4
41477,11,37,2,group_2,user_1_0
41478,2,23,2,group_2,user_1_4
41483,16,30,0,group_2,user_1_7
41486,16,10,2,group_2,user_1_0
41487,49,19,1,group_2,user_1_4
41490,45,13,4,group_2,user_1_8
41492,10,6,1,group_2,user_1_3
41495,11,8,0,group_2,user_1_8
41499,37,13,0,group_2,user_1_9
41500,14,20,0,group_2,user_1_7
41501,11,19,4,group_2,user_1_6
41512,1,34,3,group_2,user_1_8
41515,23,37,2,group_2,user_1_1
41520,10,37,1,group_2,user_1_8
41524,39,13,1,group_2,user_1_8
41526,26,20,3,group_2,user_1_7
41530,26,19,2,group_2,user_1_4
41533,45,37,2,group_2,user_1_8
41537,28,23,2,group_2,user_1_8
41549,37,20,2,group_2,user_1_0
41551,14,10,4,group_2,user_1_8
41552,2,19,4,group_2,user_1_8
41565,16,37,4,group_2,user_1_0
41567,35,10,1,group_2,user_1_6
41568,28,6,2,group_2,user_1_0
41570,28,34,2,group_2,user_1_6
41573,10,37,4,group_2,user_1_3
41576,35,30,1,group_2,user_1_7
41577,5,20,0,group_2,user_1_7
41591,37,34,4,group_2,user_1_7
41602,23,34,0,group_2,user_1_9
41603,1,10,1,group_2,user_1_8
41611,1,19,2,group_2,user_1_0
41617,49,34,0,group_2,user_1_0
41621,14,37,3,group_2,user_1_7
41622,28,19,4,group_2,user_1_6
41642,10,20,0,group_2,user_1_6
41644,2,30,0,group_2,user_1_9
41646,43,8,1,group_2,user_1_2
41648,16,30,4,group_2,user_1_5
41649,35,30,0,group_2,user_1_6
41652,7,34,0,group_2,user_1_0
41658,35,13,2,group_2,user_1_2
41660,5,13,0,group_2,user_1_4
41663,7,30,4,group_2,user_1_7
41669,39,37,4,group_2,user_1_5
41683,14,19,2,group_2,user_1_9
41684,10,6,3,group_2,user_1_4
41687,23,19,2,group_2,user_1_6
41688,1,20,1,group_2,user_1_7
41689,16,14,3,group_2,user_1_5
41691,35,34,3,group_2,user_1_2
41692,45,8,3,group_2,user_1_0
41697,16,10,4,group_2,user_1_6
41701,27,30,1,group_2,user_1_3
41704,5,10,3,group_2,user_1_3
41709,35,19,3,group_2,user_1_3
