id,example_id,lings_property_id,group_id,creator_id
4048,4041,40550,group_2,user_1_6
4049,4031,40397,group_2,user_1_7
4050,4026,42260,group_2,user_1_0
4051,4023,40171,group_2,user_1_9
4052,4001,43691,group_2,user_1_7
4053,4014,41138,group_2,user_1_6
4054,4035,42519,group_2,user_1_2
4056,4005,40776,group_2,user_1_6
4057,4005,41317,group_2,user_1_5
4058,4003,40590,group_2,user_1_2
4059,4002,40863,group_2,user_1_6
4060,4023,42209,group_2,user_1_6
4061,4033,40308,group_2,user_1_0
4062,4023,44369,group_2,user_1_7
4063,4023,43072,group_2,user_1_1
4064,4035,40237,group_2,user_1_1
4065,4038,40156,group_2,user_1_9
4066,4016,42148,group_2,user_1_7
4067,4004,40338,group_2,user_1_4
4068,4002,41500,group_2,user_1_2
4069,4018,44013,group_2,user_1_4
4070,4030,40400,group_2,user_1_7
4071,4025,42257,group_2,user_1_2
4072,4026,43099,group_2,user_1_4
4073,4021,40251,group_2,user_1_8
4074,4010,41259,group_2,user_1_0
4075,4034,40339,group_2,user_1_6
4076,4039,40770,group_2,user_1_8
4077,4008,40948,group_2,user_1_5
4078,4004,41097,group_2,user_1_8
4080,4015,41166,group_2,user_1_7
4081,4041,45435,group_2,user_1_9
4082,4028,40510,group_2,user_1_3
4083,4012,42042,group_2,user_1_8
4084,4035,42682,group_2,user_1_5
4085,4014,42523,group_2,user_1_7
4086,4040,41248,group_2,user_1_2
4087,4030,46468,group_2,user_1_0
4088,4009,41765,group_2,user_1_5
4089,4021,41018,group_2,user_1_4
4090,4016,43226,group_2,user_1_4
4091,4005,40382,group_2,user_1_5
4092,4042,43391,group_2,user_1_3
4093,4027,40748,group_2,user_1_8
4094,4018,41114,group_2,user_1_1
4095,4048,41687,group_2,user_1_7
4096,4015,43980,group_2,user_1_8
4097,4028,40405,group_2,user_1_3
4098,4049,40355,group_2,user_1_0
4099,4049,40590,group_2,user_1_5
4100,4012,40926,group_2,user_1_9
4101,4041,41663,group_2,user_1_4
4102,4037,40714,group_2,user_1_6
4103,4003,40093,group_2,user_1_1
4104,4046,42386,group_2,user_1_9
4105,4041,40491,group_2,user_1_5
4106,4021,40306,group_2,user_1_6
4107,4031,42054,group_2,user_1_9
4108,4030,41037,group_2,user_1_3
4109,4036,40947,group_2,user_1_1
4110,4002,41683,group_2,user_1_9
4111,4036,42318,group_2,user_1_2
4113,4025,41145,group_2,user_1_5
4114,4000,40947,group_2,user_1_8
4115,4023,40042,group_2,user_1_8
4116,4009,41234,group_2,user_1_5
4117,4002,41551,group_2,user_1_3
4118,4040,41008,group_2,user_1_1
4119,4025,40486,group_2,user_1_8
4120,4035,41287,group_2,user_1_9
4121,4032,40373,group_2,user_1_2
4122,4018,41009,group_2,user_1_0
4123,4010,40223,group_2,user_1_9
4124,4002,41621,group_2,user_1_4
4125,4012,42485,group_2,user_1_6
4126,4008,41322,group_2,user_1_0
4127,4026,40244,group_2,user_1_3
4128,4039,42500,group_2,user_1_6
4129,4036,41487,group_2,user_1_8
4130,4007,42437,group_2,user_1_4
4131,4049,40511,group_2,user_1_6
4132,4003,42162,group_2,user_1_6
4133,4034,40338,group_2,user_1_1
4134,4008,42437,group_2,user_1_0
4135,4017,40286,group_2,user_1_2
4136,4042,40400,group_2,user_1_7
4137,4030,40837,group_2,user_1_1
4139,4005,40495,group_2,user_1_8
4140,4012,41759,group_2,user_1_8
4141,4018,41081,group_2,user_1_1
4142,4030,40627,group_2,user_1_9
4143,4017,40074,group_2,user_1_2
4144,4020,47094,group_2,user_1_9
4145,4006,40117,group_2,user_1_1
4146,4020,45149,group_2,user_1_4
4147,4044,40205,group_2,user_1_3
4148,4010,40349,group_2,user_1_8
4149,4020,41390,group_2,user_1_8
4150,4034,41669,group_2,user_1_4
4152,4024,40650,group_2,user_1_4
4153,4021,40210,group_2,user_1_6
4154,4008,43726,group_2,user_1_5
4155,4035,42184,group_2,user_1_4
4156,4001,40056,group_2,user_1_1
4157,4028,40597,group_2,user_1_2
4158,4032,43586,group_2,user_1_8
4159,4015,41165,group_2,user_1_4
4160,4023,40148,group_2,user_1_5
4162,4003,43507,group_2,user_1_9
4163,4029,40459,group_2,user_1_6
4164,4039,41394,group_2,user_1_2
4165,4001,40430,group_2,user_1_0
4166,4030,41382,group_2,user_1_0
4167,4002,41227,group_2,user_1_8
4168,4009,40055,group_2,user_1_2
4169,4037,40176,group_2,user_1_8
4170,4005,40864,group_2,user_1_2
4171,4035,42451,group_2,user_1_9
4172,4032,40114,group_2,user_1_0
4173,4005,40098,group_2,user_1_2
4174,4032,42489,group_2,user_1_6
4175,4004,42751,group_2,user_1_3
4176,4023,41248,group_2,user_1_0
4177,4036,40441,group_2,user_1_3
4178,4023,40480,group_2,user_1_4
4179,4039,41382,group_2,user_1_9
4180,4005,40653,group_2,user_1_9
4181,4036,42960,group_2,user_1_1
4182,4035,40284,group_2,user_1_9
4183,4010,41130,group_2,user_1_3
4184,4030,41236,group_2,user_1_0
4185,4034,41180,group_2,user_1_9
4186,4035,44604,group_2,user_1_4
4188,4000,40367,group_2,user_1_2
4189,4007,42118,group_2,user_1_9
4190,4002,44013,group_2,user_1_6
4191,4017,40275,group_2,user_1_6
4192,4016,40784,group_2,user_1_3
4193,4032,40866,group_2,user_1_5
4194,4027,40375,group_2,user_1_0
4195,4037,41252,group_2,user_1_9
4197,4002,40689,group_2,user_1_8
4198,4045,40526,group_2,user_1_0
4199,4043,40777,group_2,user_1_0
4200,4012,40149,group_2,user_1_2
4201,4008,40261,group_2,user_1_3
4202,4002,40938,group_2,user_1_3
4203,4012,40422,group_2,user_1_2
4204,4040,40356,group_2,user_1_8
4205,4018,40689,group_2,user_1_1
4206,4046,40659,group_2,user_1_5
4207,4010,43742,group_2,user_1_7
4208,4036,42430,group_2,user_1_8
4209,4015,43089,group_2,user_1_8
4210,4017,40453,group_2,user_1_0
4211,4044,40202,group_2,user_1_7
4212,4021,43526,group_2,user_1_4
4213,4022,40922,group_2,user_1_6
4214,4041,41926,group_2,user_1_8
4216,4008,41309,group_2,user_1_5
4217,4025,42994,group_2,user_1_2
4218,4036,40308,group_2,user_1_5
4219,4032,40648,group_2,user_1_6
4220,4046,40257,group_2,user_1_8
4221,4038,40713,group_2,user_1_0
4222,4023,42038,group_2,user_1_8
4223,4031,40336,group_2,user_1_6
4224,4020,41354,group_2,user_1_7
4225,4027,40862,group_2,user_1_5
4226,4042,41236,group_2,user_1_4
4227,4026,41059,group_2,user_1_7
4228,4011,40224,group_2,user_1_0
4229,4017,40099,group_2,user_1_5
4230,4022,40909,group_2,user_1_4
4231,4011,40704,group_2,user_1_7
4232,4001,40353,group_2,user_1_7
4233,4024,40790,group_2,user_1_9
4234,4029,40232,group_2,user_1_2
4235,4024,41688,group_2,user_1_2
4236,4007,40927,group_2,user_1_0
4237,4012,40423,group_2,user_1_2
4238,4033,43295,group_2,user_1_5
4239,4023,40758,group_2,user_1_1
4240,4041,44009,group_2,user_1_5
4241,4026,42519,group_2,user_1_3
4242,4033,47806,group_2,user_1_0
4243,4025,40599,group_2,user_1_2
4245,4016,40144,group_2,user_1_0
4246,4011,41697,group_2,user_1_5
4248,4031,41652,group_2,user_1_6
4249,4046,41926,group_2,user_1_1
4250,4044,40864,group_2,user_1_4
4251,4016,41490,group_2,user_1_2
4252,4005,41390,group_2,user_1_8
4253,4009,41649,group_2,user_1_8
4254,4024,40737,group_2,user_1_9
4255,4009,40392,group_2,user_1_7
4256,4031,40315,group_2,user_1_0
4257,4017,40560,group_2,user_1_8
4258,4046,42784,group_2,user_1_7
4259,4016,40428,group_2,user_1_9
4260,4023,40153,group_2,user_1_4
4262,4009,40925,group_2,user_1_8
4263,4009,41313,group_2,user_1_6
4264,4002,41398,group_2,user_1_7
4265,4005,42445,group_2,user_1_0
4266,4033,40241,group_2,user_1_4
4267,4047,41097,group_2,user_1_4
4268,4045,43267,group_2,user_1_1
4269,4043,41652,group_2,user_1_5
4270,4028,41977,group_2,user_1_8
4271,4022,40815,group_2,user_1_5
4272,4038,41102,group_2,user_1_7
4273,4013,42260,group_2,user_1_4
4274,4000,41487,group_2,user_1_2
4275,4029,41916,group_2,user_1_6
4276,4042,40222,group_2,user_1_0
4277,4045,40326,group_2,user_1_6
4279,4045,41398,group_2,user_1_1
4280,4031,40424,group_2,user_1_4
4281,4001,40287,group_2,user_1_2
4282,4017,45149,group_2,user_1_2
4283,4015,40115,group_2,user_1_4
4284,4014,40336,group_2,user_1_6
4285,4049,40102,group_2,user_1_6
4286,4030,40119,group_2,user_1_1
4287,4038,40061,group_2,user_1_8
4288,4047,40033,group_2,user_1_0
4289,4016,41028,group_2,user_1_1
4290,4019,41817,group_2,user_1_9
4292,4027,40961,group_2,user_1_4
4293,4003,40220,group_2,user_1_8
4295,4031,40141,group_2,user_1_4
4296,4019,41434,group_2,user_1_9
4297,4001,40987,group_2,user_1_6
4298,4015,40058,group_2,user_1_2
4299,4032,42142,group_2,user_1_2
4300,4027,42799,group_2,user_1_2
4301,4014,40847,group_2,user_1_6
4302,4025,42676,group_2,user_1_8
4303,4030,40061,group_2,user_1_8
4304,4042,42524,group_2,user_1_6
4305,4040,43129,group_2,user_1_4
4306,4018,41683,group_2,user_1_0
4307,4021,41478,group_2,user_1_6
4308,4024,40921,group_2,user_1_5
4309,4005,40628,group_2,user_1_9
4311,4031,40874,group_2,user_1_6
4312,4038,40627,group_2,user_1_0
4313,4006,40440,group_2,user_1_8
4314,4017,41121,group_2,user_1_7
4315,4036,41617,group_2,user_1_8
4316,4043,40491,group_2,user_1_0
4317,4024,42254,group_2,user_1_3
4318,4000,43395,group_2,user_1_8
4319,4026,41367,group_2,user_1_6
4320,4044,40316,group_2,user_1_3
4321,4041,40249,group_2,user_1_3
4322,4013,40072,group_2,user_1_7
4323,4032,42674,group_2,user_1_4
4324,4013,42682,group_2,user_1_1
4325,4019,40104,group_2,user_1_4
4326,4016,42425,group_2,user_1_3
4327,4048,41154,group_2,user_1_6
4329,4010,41794,group_2,user_1_7
4330,4014,40997,group_2,user_1_3
4331,4015,41003,group_2,user_1_4
4332,4046,44785,group_2,user_1_3
4333,4015,40644,group_2,user_1_1
4334,4048,44118,group_2,user_1_2
4336,4015,41689,group_2,user_1_3
4337,4013,41367,group_2,user_1_8
4338,4036,43395,group_2,user_1_8
4340,4047,40335,group_2,user_1_0
4343,4025,40196,group_2,user_1_8
4344,4019,40381,group_2,user_1_5
4345,4043,44785,group_2,user_1_8
4346,4018,43267,group_2,user_1_6
4347,4029,42842,group_2,user_1_5
4348,4012,40256,group_2,user_1_4
4349,4021,40628,group_2,user_1_5
4350,4021,45654,group_2,user_1_9
4351,4000,40308,group_2,user_1_6
4352,4022,40364,group_2,user_1_6
4353,4034,40482,group_2,user_1_4
4354,4004,40181,group_2,user_1_8
4355,4034,42751,group_2,user_1_5
4356,4045,40322,group_2,user_1_7
4357,4034,40104,group_2,user_1_2
4358,4042,41037,group_2,user_1_5
4359,4035,40244,group_2,user_1_7
4360,4003,40067,group_2,user_1_2
4361,4015,40174,group_2,user_1_7
4362,4027,40266,group_2,user_1_2
4363,4021,40035,group_2,user_1_2
4364,4033,40919,group_2,user_1_8
4365,4042,41477,group_2,user_1_8
4366,4014,40583,group_2,user_1_2
4367,4005,40453,group_2,user_1_2
4368,4044,40788,group_2,user_1_0
4369,4012,40554,group_2,user_1_4
4370,4021,40852,group_2,user_1_6
4371,4034,40381,group_2,user_1_1
4372,4021,40433,group_2,user_1_6
4373,4040,41537,group_2,user_1_8
4374,4045,42840,group_2,user_1_2
4375,4038,40837,group_2,user_1_7
4377,4029,40510,group_2,user_1_1
4379,4042,41179,group_2,user_1_5
4380,4044,41317,group_2,user_1_3
4382,4034,41097,group_2,user_1_2
4383,4025,42042,group_2,user_1_5
4384,4049,41368,group_2,user_1_4
4385,4036,40919,group_2,user_1_1
4386,4038,40976,group_2,user_1_7
4387,4022,43302,group_2,user_1_9
4388,4010,43295,group_2,user_1_0
4389,4013,44604,group_2,user_1_6
4390,4015,40123,group_2,user_1_1
4391,4038,40569,group_2,user_1_2
4392,4033,43031,group_2,user_1_1
4393,4048,40608,group_2,user_1_8
4394,4003,41028,group_2,user_1_4
4395,4020,40035,group_2,user_1_6
4396,4027,41567,group_2,user_1_8
4397,4014,42386,group_2,user_1_1
4398,4011,41483,group_2,user_1_6
4399,4028,40214,group_2,user_1_1
4400,4028,41066,group_2,user_1_8
4401,4042,41371,group_2,user_1_1
4402,4023,40821,group_2,user_1_8
4403,4020,40152,group_2,user_1_8
4405,4022,40535,group_2,user_1_5
4408,4007,40944,group_2,user_1_2
4409,4008,40075,group_2,user_1_5
4410,4042,40951,group_2,user_1_3
4411,4038,42631,group_2,user_1_0
4412,4004,41210,group_2,user_1_7
4413,4044,41354,group_2,user_1_4
4414,4009,41267,group_2,user_1_1
4415,4038,41501,group_2,user_1_9
4416,4030,41495,group_2,user_1_0
4417,4042,40837,group_2,user_1_3
4418,4004,41180,group_2,user_1_8
4419,4016,40939,group_2,user_1_3
4420,4038,41100,group_2,user_1_8
4421,4048,40212,group_2,user_1_8
4423,4012,40353,group_2,user_1_4
4424,4027,41234,group_2,user_1_5
4425,4002,41827,group_2,user_1_3
4426,4021,40074,group_2,user_1_6
4427,4012,43691,group_2,user_1_0
4428,4027,40981,group_2,user_1_7
4429,4048,43586,group_2,user_1_6
4430,4031,40777,group_2,user_1_9
4431,4041,40303,group_2,user_1_1
4432,4015,40069,group_2,user_1_6
4433,4033,40215,group_2,user_1_8
4434,4005,40433,group_2,user_1_7
4436,4003,40892,group_2,user_1_7
4438,4038,40715,group_2,user_1_0
4440,4041,40424,group_2,user_1_1
4441,4009,41691,group_2,user_1_6
4442,4013,40137,group_2,user_1_9
4443,4038,42274,group_2,user_1_0
4445,4031,43554,group_2,user_1_4
4447,4034,40642,group_2,user_1_3
4448,4028,40782,group_2,user_1_1
4449,4045,41009,group_2,user_1_6
4450,4002,42225,group_2,user_1_0
4451,4000,41307,group_2,user_1_4
4452,4037,40794,group_2,user_1_0
4453,4012,40079,group_2,user_1_2
4454,4007,42505,group_2,user_1_6
4455,4045,40113,group_2,user_1_8
4457,4014,41663,group_2,user_1_5
4458,4017,40210,group_2,user_1_5
4460,4015,40972,group_2,user_1_8
4462,4003,40474,group_2,user_1_1
4463,4033,41374,group_2,user_1_6
4465,4049,40693,group_2,user_1_9
4466,4008,40953,group_2,user_1_7
4467,4007,42029,group_2,user_1_9
4469,4047,40339,group_2,user_1_0
4470,4036,42047,group_2,user_1_4
4471,4033,42047,group_2,user_1_8
4472,4025,42485,group_2,user_1_5
4473,4042,40156,group_2,user_1_7
4474,4013,40120,group_2,user_1_9
4475,4004,40383,group_2,user_1_9
4476,4020,40255,group_2,user_1_4
4477,4033,40478,group_2,user_1_5
4478,4037,40381,group_2,user_1_3
4479,4028,42842,group_2,user_1_5
4480,4015,41697,group_2,user_1_5
4481,4048,43615,group_2,user_1_1
4482,4033,40188,group_2,user_1_6
4483,4016,40865,group_2,user_1_8
4485,4018,40185,group_2,user_1_3
4486,4033,40626,group_2,user_1_9
4487,4013,41929,group_2,user_1_6
4488,4009,42799,group_2,user_1_3
4489,4006,43580,group_2,user_1_0
4490,4007,40444,group_2,user_1_5
4491,4041,40336,group_2,user_1_9
4492,4023,41010,group_2,user_1_5
4493,4001,40196,group_2,user_1_4
4494,4021,40462,group_2,user_1_3
4496,4035,41078,group_2,user_1_8
4497,4036,40374,group_2,user_1_1
4498,4033,43742,group_2,user_1_5
4499,4017,40495,group_2,user_1_2
4500,4000,41464,group_2,user_1_3
4501,4025,40619,group_2,user_1_7
4502,4024,40680,group_2,user_1_9
4503,4004,41434,group_2,user_1_4
4504,4047,40476,group_2,user_1_7
4505,4036,43295,group_2,user_1_3
4506,4033,42067,group_2,user_1_8
4507,4011,40972,group_2,user_1_9
4509,4020,40275,group_2,user_1_9
4510,4036,40478,group_2,user_1_8
4511,4030,42524,group_2,user_1_3
4512,4046,40638,group_2,user_1_3
4513,4001,40593,group_2,user_1_1
4514,4022,40295,group_2,user_1_9
4515,4040,40743,group_2,user_1_9
4516,4024,40139,group_2,user_1_4
4517,4010,42067,group_2,user_1_2
4518,4003,40350,group_2,user_1_4
4519,4034,40975,group_2,user_1_2
4520,4040,41010,group_2,user_1_3
4522,4030,40854,group_2,user_1_0
4523,4020,40099,group_2,user_1_0
4524,4008,41801,group_2,user_1_0
4525,4028,41231,group_2,user_1_7
4526,4002,42840,group_2,user_1_6
4527,4048,40309,group_2,user_1_1
4529,4034,40812,group_2,user_1_4
4530,4011,40576,group_2,user_1_5
4531,4023,40447,group_2,user_1_5
4532,4028,43588,group_2,user_1_1
4533,4016,40246,group_2,user_1_9
4534,4014,44009,group_2,user_1_6
4535,4015,40265,group_2,user_1_7
4536,4041,40874,group_2,user_1_2
4537,4016,40350,group_2,user_1_5
4538,4025,40970,group_2,user_1_4
4539,4031,40659,group_2,user_1_7
4541,4048,40015,group_2,user_1_5
4542,4032,41602,group_2,user_1_3
4543,4030,40217,group_2,user_1_4
4544,4045,42225,group_2,user_1_6
4545,4032,40552,group_2,user_1_6
4546,4021,40127,group_2,user_1_8
4548,4015,41565,group_2,user_1_2
4549,4049,40706,group_2,user_1_4
4550,4016,40110,group_2,user_1_6
4551,4048,40290,group_2,user_1_6
4552,4013,41035,group_2,user_1_4
4553,4035,40004,group_2,user_1_7
4554,4020,40062,group_2,user_1_4
4555,4004,40482,group_2,user_1_9
4556,4040,40621,group_2,user_1_9
4557,4029,40920,group_2,user_1_9
4558,4022,40768,group_2,user_1_6
4559,4041,42784,group_2,user_1_3
4560,4049,40362,group_2,user_1_0
4561,4022,41225,group_2,user_1_3
4562,4046,40303,group_2,user_1_9
4563,4012,41873,group_2,user_1_4
4564,4032,43497,group_2,user_1_5
4565,4043,40245,group_2,user_1_5
4567,4017,40462,group_2,user_1_0
4568,4020,40852,group_2,user_1_3
4569,4002,40473,group_2,user_1_1
4571,4014,40334,group_2,user_1_3
4572,4006,40455,group_2,user_1_8
4573,4032,40122,group_2,user_1_6
4574,4044,40251,group_2,user_1_5
4575,4004,40476,group_2,user_1_0
4577,4012,40430,group_2,user_1_7
4578,4037,40104,group_2,user_1_4
4579,4011,42838,group_2,user_1_7
4580,4040,40916,group_2,user_1_0
4581,4042,41000,group_2,user_1_5
4582,4003,40277,group_2,user_1_1
4583,4046,40245,group_2,user_1_2
4585,4027,41691,group_2,user_1_7
4586,4027,40218,group_2,user_1_8
4587,4040,40391,group_2,user_1_4
4588,4032,40309,group_2,user_1_6
4589,4020,40074,group_2,user_1_0
4590,4042,40631,group_2,user_1_2
4591,4015,41468,group_2,user_1_6
4592,4024,40577,group_2,user_1_5
4593,4004,40105,group_2,user_1_2
4594,4048,41064,group_2,user_1_9
4595,4031,40020,group_2,user_1_1
4596,4046,45102,group_2,user_1_2
4597,4019,40446,group_2,user_1_4
4598,4017,41022,group_2,user_1_9
4599,4014,40195,group_2,user_1_8
4600,4043,42952,group_2,user_1_1
4601,4021,41644,group_2,user_1_2
4602,4018,41147,group_2,user_1_6
4603,4000,40889,group_2,user_1_5
4604,4023,40621,group_2,user_1_2
4605,4048,42474,group_2,user_1_2
4606,4011,40123,group_2,user_1_5
4607,4035,40687,group_2,user_1_3
4609,4035,46172,group_2,user_1_6
4610,4044,40628,group_2,user_1_0
4613,4030,40976,group_2,user_1_5
4614,4030,40958,group_2,user_1_7
4615,4033,40470,group_2,user_1_7
4616,4026,40396,group_2,user_1_2
4617,4014,40279,group_2,user_1_6
4618,4028,41333,group_2,user_1_7
4619,4048,40109,group_2,user_1_6
4620,4019,41719,group_2,user_1_2
4621,4000,40241,group_2,user_1_0
4622,4041,41217,group_2,user_1_9
4623,4028,40240,group_2,user_1_8
4625,4034,40794,group_2,user_1_1
4627,4017,40100,group_2,user_1_7
4628,4028,41219,group_2,user_1_1
4629,4043,40334,group_2,user_1_7
4630,4031,44009,group_2,user_1_8
4631,4015,40086,group_2,user_1_4
4633,4040,40010,group_2,user_1_1
4634,4047,40794,group_2,user_1_9
4635,4040,40153,group_2,user_1_3
4636,4038,40434,group_2,user_1_0
4638,4042,40770,group_2,user_1_1
4639,4004,41083,group_2,user_1_4
4640,4035,42260,group_2,user_1_3
4641,4029,40796,group_2,user_1_1
4642,4026,43087,group_2,user_1_9
4643,4018,41384,group_2,user_1_1
4644,4043,40659,group_2,user_1_7
4646,4008,40419,group_2,user_1_4
4647,4041,42054,group_2,user_1_6
4648,4030,42724,group_2,user_1_3
4649,4016,43780,group_2,user_1_4
4651,4039,40951,group_2,user_1_2
4653,4000,42430,group_2,user_1_4
4654,4039,40542,group_2,user_1_6
4657,4039,40715,group_2,user_1_3
4659,4017,40062,group_2,user_1_6
4661,4024,41893,group_2,user_1_5
4664,4036,40241,group_2,user_1_5
4665,4004,41817,group_2,user_1_6
4666,4022,40632,group_2,user_1_1
4667,4018,40113,group_2,user_1_6
4669,4038,41371,group_2,user_1_4
4670,4042,40976,group_2,user_1_0
4671,4035,40665,group_2,user_1_5
4672,4047,41120,group_2,user_1_4
4675,4044,40211,group_2,user_1_1
4676,4014,40030,group_2,user_1_4
4677,4014,40437,group_2,user_1_2
4679,4040,42272,group_2,user_1_8
4680,4039,40061,group_2,user_1_6
4681,4009,40218,group_2,user_1_0
4682,4014,40081,group_2,user_1_7
4683,4024,40267,group_2,user_1_3
4684,4039,41037,group_2,user_1_8
4685,4029,41219,group_2,user_1_2
4687,4007,40182,group_2,user_1_6
4688,4024,40456,group_2,user_1_9
4689,4017,40098,group_2,user_1_5
4690,4007,40805,group_2,user_1_3
4691,4007,40063,group_2,user_1_7
4692,4045,41500,group_2,user_1_7
4693,4003,40511,group_2,user_1_9
4694,4013,40244,group_2,user_1_5
4695,4047,41524,group_2,user_1_0
4696,4040,40282,group_2,user_1_9
4697,4034,40446,group_2,user_1_5
4699,4034,40225,group_2,user_1_6
4701,4047,42454,group_2,user_1_7
4702,4008,40182,group_2,user_1_1
4703,4024,41968,group_2,user_1_9
4704,4044,41390,group_2,user_1_1
4705,4040,40464,group_2,user_1_9
4706,4025,41728,group_2,user_1_8
4707,4026,40172,group_2,user_1_9
4709,4049,41830,group_2,user_1_8
4710,4013,41059,group_2,user_1_5
4713,4029,40802,group_2,user_1_3
4714,4025,40079,group_2,user_1_9
4715,4029,43588,group_2,user_1_4
4716,4025,40466,group_2,user_1_7
4717,4002,40461,group_2,user_1_6
4718,4028,40439,group_2,user_1_5
4720,4019,40301,group_2,user_1_3
4721,4022,40868,group_2,user_1_5
4723,4035,40895,group_2,user_1_6
4724,4011,43040,group_2,user_1_6
4727,4043,44009,group_2,user_1_0
4728,4047,40759,group_2,user_1_0
4729,4031,41254,group_2,user_1_8
4731,4026,40072,group_2,user_1_7
4732,4019,41120,group_2,user_1_8
4733,4025,40287,group_2,user_1_8
4735,4022,40763,group_2,user_1_4
4737,4000,40354,group_2,user_1_0
4738,4046,43554,group_2,user_1_4
4739,4048,41007,group_2,user_1_1
4741,4036,40223,group_2,user_1_7
4742,4047,40338,group_2,user_1_9
4743,4008,40858,group_2,user_1_9
4745,4027,40155,group_2,user_1_1
4746,4025,42178,group_2,user_1_3
4748,4001,40149,group_2,user_1_5
4749,4048,40426,group_2,user_1_9
4750,4027,41267,group_2,user_1_3
4752,4023,40579,group_2,user_1_2
4753,4008,40903,group_2,user_1_9
4754,4022,41871,group_2,user_1_0
4755,4028,41735,group_2,user_1_3
4756,4002,40031,group_2,user_1_6
4757,4008,42118,group_2,user_1_8
4758,4008,40805,group_2,user_1_8
4759,4049,42162,group_2,user_1_0
4760,4009,40885,group_2,user_1_4
4761,4020,40210,group_2,user_1_2
4762,4018,40236,group_2,user_1_5
4763,4046,42952,group_2,user_1_4
4764,4005,41018,group_2,user_1_3
4765,4045,43141,group_2,user_1_0
4767,4028,40232,group_2,user_1_2
4768,4048,40089,group_2,user_1_0
4769,4027,43025,group_2,user_1_0
4772,4018,43141,group_2,user_1_4
4773,4008,40021,group_2,user_1_8
4775,4012,42072,group_2,user_1_5
4777,4008,40751,group_2,user_1_3
4779,4047,41279,group_2,user_1_4
4780,4037,40642,group_2,user_1_7
4781,4044,40275,group_2,user_1_5
4782,4012,40593,group_2,user_1_0
4783,4007,40228,group_2,user_1_0
4784,4012,40824,group_2,user_1_0
4785,4028,40459,group_2,user_1_6
4786,4038,42187,group_2,user_1_1
4787,4039,40496,group_2,user_1_8
4788,4044,41133,group_2,user_1_6
4789,4039,40190,group_2,user_1_7
4790,4036,40910,group_2,user_1_9
4791,4011,40174,group_2,user_1_9
4796,4013,40594,group_2,user_1_9
4797,4020,40850,group_2,user_1_5
4798,4044,41478,group_2,user_1_5
4799,4006,41435,group_2,user_1_9
4800,4041,40659,group_2,user_1_7
4801,4041,40030,group_2,user_1_9
4802,4034,40124,group_2,user_1_4
4803,4036,40186,group_2,user_1_0
4804,4008,40587,group_2,user_1_4
4805,4034,42454,group_2,user_1_4
4806,4017,40628,group_2,user_1_8
4807,4037,41719,group_2,user_1_0
4808,4044,40462,group_2,user_1_7
4809,4003,41251,group_2,user_1_4
4810,4006,40504,group_2,user_1_2
4811,4020,41407,group_2,user_1_3
4812,4013,41078,group_2,user_1_1
4813,4013,41287,group_2,user_1_7
4814,4041,41138,group_2,user_1_7
4815,4039,40976,group_2,user_1_0
4816,4033,40186,group_2,user_1_5
4818,4011,41386,group_2,user_1_2
4819,4024,41149,group_2,user_1_7
4820,4021,40560,group_2,user_1_8
4822,4039,40329,group_2,user_1_5
4823,4003,40417,group_2,user_1_6
4826,4021,40553,group_2,user_1_1
4827,4003,40175,group_2,user_1_7
4828,4039,40217,group_2,user_1_9
4829,4033,40173,group_2,user_1_2
4830,4018,40682,group_2,user_1_6
4832,4007,40918,group_2,user_1_4
4833,4037,41120,group_2,user_1_9
4834,4001,40421,group_2,user_1_1
4838,4018,42128,group_2,user_1_9
4840,4002,40645,group_2,user_1_6
4842,4038,40006,group_2,user_1_3
4844,4011,42020,group_2,user_1_3
4845,4024,44800,group_2,user_1_3
4846,4023,40743,group_2,user_1_2
4847,4039,40119,group_2,user_1_4
4848,4041,41230,group_2,user_1_0
4850,4007,40973,group_2,user_1_9
4851,4016,40706,group_2,user_1_2
4854,4037,40034,group_2,user_1_7
4856,4018,40226,group_2,user_1_9
4857,4025,42635,group_2,user_1_8
4858,4012,40421,group_2,user_1_2
4861,4016,41830,group_2,user_1_6
4862,4049,40615,group_2,user_1_9
4863,4023,40564,group_2,user_1_7
4864,4027,41436,group_2,user_1_8
4865,4031,40279,group_2,user_1_2
4866,4048,42528,group_2,user_1_8
4867,4039,40285,group_2,user_1_2
4868,4039,40017,group_2,user_1_6
4869,4007,42696,group_2,user_1_1
4872,4044,41292,group_2,user_1_7
4874,4004,40335,group_2,user_1_7
4875,4010,40173,group_2,user_1_9
4876,4004,41125,group_2,user_1_6
4877,4048,40380,group_2,user_1_0
4878,4027,41765,group_2,user_1_0
4879,4006,41263,group_2,user_1_1
4880,4008,41198,group_2,user_1_8
4881,4041,41139,group_2,user_1_5
4882,4008,42696,group_2,user_1_2
4883,4007,41127,group_2,user_1_9
4884,4027,40703,group_2,user_1_3
4885,4047,40047,group_2,user_1_1
4888,4004,44071,group_2,user_1_3
4889,4002,40570,group_2,user_1_0
4891,4047,40034,group_2,user_1_5
4892,4010,41374,group_2,user_1_0
4894,4016,40843,group_2,user_1_5
4895,4037,40603,group_2,user_1_0
4896,4031,40911,group_2,user_1_3
4898,4001,41199,group_2,user_1_2
4899,4039,40756,group_2,user_1_7
4900,4034,41748,group_2,user_1_6
4902,4035,40555,group_2,user_1_2
4903,4020,40628,group_2,user_1_3
4904,4013,40443,group_2,user_1_4
